id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
622331,50,Goal,91.09999847412108,46.20000076293945,0.5017099380493164,Noah Weißhaupt,h,9732,OpenPlay,2024,RightFoot,27975,St. Pauli,Hoffenheim,1,0,2025-03-14 19:30:00,Philipp Treu,Pass
626339,29,BlockedShot,87.5,26.79999923706054,0.0355623848736286,Noah Weißhaupt,h,9732,OpenPlay,2024,LeftFoot,27993,St. Pauli,Borussia M.Gladbach,1,1,2025-04-06 13:30:00,Jackson Irvine,Pass
627018,91,SavedShot,89.5999984741211,31.600000381469727,0.0504913702607154,Noah Weißhaupt,a,9732,OpenPlay,2024,RightFoot,28002,Holstein Kiel,St. Pauli,1,2,2025-04-12 13:30:00,Manolis Saliakas,Chipped
585958,32,SavedShot,92.09999847412108,63.9000015258789,0.3435687720775604,Merlin Röhl,h,11331,OpenPlay,2024,LeftFoot,27745,Freiburg,VfB Stuttgart,3,1,2024-08-24 13:30:00,Vincenzo Grifo,Throughball
590671,16,BlockedShot,85.30000305175781,74.80000305175781,0.0456118769943714,Merlin Röhl,h,11331,OpenPlay,2024,RightFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Patrick Osterhage,Pass
590673,21,SavedShot,86.0999984741211,62.0,0.0971459150314331,Merlin Röhl,h,11331,OpenPlay,2024,LeftFoot,27762,Freiburg,Bochum,2,1,2024-09-14 13:30:00,Max Rosenfelder,Pass
610658,23,BlockedShot,77.69999694824219,22.29999923706054,0.0236721038818359,Merlin Röhl,h,11331,OpenPlay,2024,RightFoot,27881,Freiburg,Holstein Kiel,3,2,2025-01-11 14:30:00,Maximilian Eggestein,Pass
610666,60,MissedShots,90.5,53.900001525878906,0.0925768613815307,Merlin Röhl,h,11331,OpenPlay,2024,OtherBodyPart,27881,Freiburg,Holstein Kiel,3,2,2025-01-11 14:30:00,Christian Günter,Aerial
610668,61,MissedShots,86.5999984741211,55.79999923706055,0.0246474519371986,Merlin Röhl,h,11331,FromCorner,2024,Head,27881,Freiburg,Holstein Kiel,3,2,2025-01-11 14:30:00,Eren Sami Dinkci,Chipped
612225,52,MissedShots,75.69999694824219,35.9000015258789,0.017512934282422,Merlin Röhl,a,11331,OpenPlay,2024,RightFoot,27896,VfB Stuttgart,Freiburg,4,0,2025-01-18 14:30:00,Patrick Osterhage,BallRecovery
613247,67,BlockedShot,91.0,58.799999237060554,0.0260494127869606,Merlin Röhl,h,11331,OpenPlay,2024,Head,27912,Freiburg,Bayern Munich,1,2,2025-01-25 14:30:00,Lucas Höler,Chipped
614734,22,MissedShots,87.9000015258789,42.9000015258789,0.3626944124698639,Merlin Röhl,a,11331,OpenPlay,2024,RightFoot,27914,Bochum,Freiburg,0,1,2025-02-01 14:30:00,,None
614744,46,MissedShots,89.0999984741211,28.39999961853027,0.0467621721327304,Merlin Röhl,a,11331,OpenPlay,2024,RightFoot,27914,Bochum,Freiburg,0,1,2025-02-01 14:30:00,Lucas Höler,Pass
617055,63,MissedShots,73.80000305175781,63.4000015258789,0.0193980000913143,Merlin Röhl,a,11331,OpenPlay,2024,LeftFoot,27939,St. Pauli,Freiburg,0,1,2025-02-15 14:30:00,Ritsu Doan,Pass
620628,56,SavedShot,79.0999984741211,29.5,0.0241868421435356,Merlin Röhl,a,11331,OpenPlay,2024,RightFoot,27954,Augsburg,Freiburg,0,0,2025-03-02 16:30:00,Vincenzo Grifo,Pass
620629,62,SavedShot,85.5,54.599998474121094,0.3217398226261139,Jan-Niklas Beste,a,11982,OpenPlay,2024,LeftFoot,27954,Augsburg,Freiburg,0,0,2025-03-02 16:30:00,Merlin Röhl,Pass
620634,69,BlockedShot,75.80000305175781,37.59999847412109,0.0635260120034217,Jan-Niklas Beste,a,11982,DirectFreekick,2024,LeftFoot,27954,Augsburg,Freiburg,0,0,2025-03-02 16:30:00,,Standard
627073,62,MissedShots,91.59999847412108,56.99999999999999,0.1062590554356575,Jan-Niklas Beste,a,11982,OpenPlay,2024,LeftFoot,28000,Borussia M.Gladbach,Freiburg,1,2,2025-04-12 13:30:00,Philipp Lienhart,BallTouch
627077,77,SavedShot,77.80000305175781,76.5,0.0177024155855178,Jan-Niklas Beste,a,11982,OpenPlay,2024,LeftFoot,28000,Borussia M.Gladbach,Freiburg,1,2,2025-04-12 13:30:00,Patrick Osterhage,Pass
627084,92,BlockedShot,90.30000305175781,60.90000152587891,0.0601889863610267,Jan-Niklas Beste,a,11982,FromCorner,2024,RightFoot,28000,Borussia M.Gladbach,Freiburg,1,2,2025-04-12 13:30:00,Patrick Osterhage,Pass
604231,87,BlockedShot,88.69999694824219,31.100000381469727,0.0906410589814186,Max Rosenfelder,h,12626,OpenPlay,2024,LeftFoot,27845,Freiburg,Borussia M.Gladbach,3,1,2024-11-30 14:30:00,Matthias Ginter,Chipped
610662,36,MissedShots,89.0999984741211,52.400001525878906,0.0170749109238386,Max Rosenfelder,h,12626,FromCorner,2024,Head,27881,Freiburg,Holstein Kiel,3,2,2025-01-11 14:30:00,Christian Günter,Aerial
610670,67,BlockedShot,85.80000305175781,62.0999984741211,0.0705254152417182,Max Rosenfelder,h,12626,OpenPlay,2024,RightFoot,27881,Freiburg,Holstein Kiel,3,2,2025-01-11 14:30:00,,None
